quote_type,quote_date,price_brl,variation_day,variation_month,price_usd
arabica,1998-09-14,118.18,-2.80,-11.92,100.14
arabica,1998-09-15,119.21,0.87,-11.16,101.06
arabica,1998-09-16,120.06,0.71,-10.52,101.74
arabica,1998-09-17,117.60,-2.05,-12.36,99.74
arabica,1998-09-18,118.04,0.37,-12.03,99.95
arabica,1998-09-21,118.17,0.11,-11.93,100.02
arabica,1998-09-22,119.22,0.89,-11.15,100.73
arabica,1998-09-23,119.13,-0.08,-11.22,100.66
arabica,1998-09-24,119.84,0.60,-10.69,101.26
arabica,1998-09-25,119.84,0.00,-10.69,101.16
arabica,1998-09-28,123.96,3.44,-7.62,104.65
arabica,1998-09-29,122.00,-1.58,-9.08,102.99
arabica,1998-09-30,119.85,-1.76,-10.68,101.10
arabica,1998-10-01,117.56,-1.91,-1.91,99.74
arabica,1998-10-02,116.35,-1.03,-2.92,98.22
arabica,1998-10-05,118.20,1.59,-1.38,99.74
arabica,1998-10-06,119.76,1.32,-0.08,101.26
arabica,1998-10-07,121.98,1.85,1.78,103.17
arabica,1998-10-08,126.94,4.07,5.92,107.18
arabica,1998-10-09,125.10,-1.45,4.38,105.44
arabica,1998-10-13,120.55,-3.64,0.58,101.51
arabica,1998-10-14,120.78,0.19,0.78,101.62
arabica,1998-10-15,124.64,3.20,4.00,104.87
arabica,1998-10-16,121.83,-2.25,1.65,102.51
arabica,1998-10-19,122.72,0.73,2.39,103.16
arabica,1998-10-20,121.34,-1.12,1.24,102.13
arabica,1998-10-21,122.28,0.77,2.03,102.76
arabica,1998-10-22,123.63,1.10,3.15,103.89
arabica,1998-10-23,123.41,-0.18,2.97,103.62
arabica,1998-10-26,126.77,2.72,5.77,106.44
arabica,1998-10-27,122.62,-3.27,2.31,102.87
arabica,1998-10-28,124.10,1.21,3.55,104.11
arabica,1998-10-29,125.28,0.95,4.53,105.17
arabica,1998-10-30,126.58,1.04,5.62,106.10
arabica,1998-11-03,141.37,11.68,11.68,118.66
arabica,1998-11-04,134.75,-4.68,6.45,113.19
arabica,1998-11-05,134.32,-0.32,6.11,113.04
arabica,1998-11-06,135.38,0.79,6.95,113.95
arabica,1998-11-09,132.02,-2.48,4.30,110.97
arabica,1998-11-10,130.85,-0.89,3.37,109.88
arabica,1998-11-11,130.92,0.05,3.43,110.02
arabica,1998-11-12,129.98,-0.72,2.69,109.15
arabica,1998-11-13,128.75,-0.95,1.71,108.14
arabica,1998-11-16,129.99,0.96,2.69,109.16
arabica,1998-11-17,130.88,0.68,3.40,109.95
arabica,1998-11-18,129.47,-1.08,2.28,108.55
arabica,1998-11-19,130.73,0.97,3.28,109.37
arabica,1998-11-20,131.12,0.30,3.59,109.61
arabica,1998-11-23,129.01,-1.61,1.92,107.92
arabica,1998-11-24,131.64,2.04,4.00,109.95
arabica,1998-11-25,133.40,1.34,5.39,111.22
arabica,1998-11-26,133.08,-0.24,5.14,110.91
arabica,1998-11-27,134.78,1.28,6.48,112.27
arabica,1998-11-30,135.13,0.26,6.75,112.46
arabica,1998-12-01,135.44,0.23,0.23,112.74
arabica,1998-12-02,135.35,-0.07,0.16,112.76
arabica,1998-12-03,137.64,1.69,1.86,114.51
arabica,1998-12-04,136.84,-0.58,1.27,113.80
arabica,1998-12-07,137.03,0.14,1.41,113.96
arabica,1998-12-08,138.05,0.74,2.16,114.71
arabica,1998-12-09,139.03,0.71,2.89,115.53
arabica,1998-12-10,143.23,3.02,5.99,119.15
arabica,1998-12-11,142.75,-0.34,5.64,118.50
arabica,1998-12-14,144.96,1.55,7.27,120.35
arabica,1998-12-15,148.15,2.20,9.64,123.05
arabica,1998-12-16,147.24,-0.61,8.96,122.21
arabica,1998-12-17,146.77,-0.32,8.61,121.64
arabica,1998-12-18,146.28,-0.33,8.25,121.24
arabica,1998-12-21,141.75,-3.10,4.90,117.48
arabica,1998-12-22,142.53,0.55,5.48,118.09
arabica,1998-12-23,143.59,0.74,6.26,118.90
arabica,1998-12-28,142.52,-0.75,5.47,117.98
arabica,1998-12-29,145.50,2.09,7.67,120.45
arabica,1998-12-30,147.00,1.03,8.78,121.69
arabica,1999-01-04,151.98,3.39,3.39,125.89
arabica,1999-01-05,148.43,-2.34,0.97,122.86
arabica,1999-01-06,149.95,1.02,2.01,124.01
arabica,1999-01-07,150.71,0.51,2.52,124.55
arabica,1999-01-08,151.50,0.52,3.06,125.21
arabica,1999-01-11,152.64,0.75,3.84,126.07
arabica,1999-01-12,152.46,-0.12,3.71,125.90
arabica,1999-01-13,156.65,2.75,6.56,118.67
arabica,1999-01-14,163.03,4.07,10.90,123.51
arabica,1999-01-15,172.16,5.60,17.12,119.56
arabica,1999-01-18,171.29,-0.51,16.52,107.73
arabica,1999-01-19,166.63,-2.72,13.35,106.36
arabica,1999-01-20,168.85,1.33,14.86,106.87
arabica,1999-01-21,181.07,7.24,23.18,105.89
arabica,1999-01-22,180.67,-0.22,22.90,104.43
arabica,1999-01-26,192.44,6.51,30.91,104.59
arabica,1999-01-27,191.75,-0.36,30.44,100.39
arabica,1999-01-28,190.17,-0.82,29.37,97.52
arabica,1999-01-29,196.74,3.45,33.84,94.13
arabica,1999-02-01,191.85,-2.49,-2.49,99.92
arabica,1999-02-02,181.86,-5.21,-7.56,103.33
arabica,1999-02-03,176.89,-2.73,-10.09,97.73
arabica,1999-02-04,175.42,-0.83,-10.84,96.92
arabica,1999-02-05,179.48,2.31,-8.77,98.07
arabica,1999-02-08,184.31,2.69,-6.32,96.50
arabica,1999-02-09,187.24,1.59,-4.83,98.03
arabica,1999-02-10,187.43,0.10,-4.73,99.17
arabica,1999-02-11,190.80,1.80,-3.02,99.37
arabica,1999-02-12,191.44,0.34,-2.69,100.23
arabica,1999-02-17,185.45,-3.13,-5.74,96.59
arabica,1999-02-18,187.91,1.33,-4.49,97.87
arabica,1999-02-19,190.05,1.14,-3.40,97.96
arabica,1999-02-22,195.20,2.71,-0.78,99.08
arabica,1999-02-23,201.26,3.10,2.30,100.13
arabica,1999-02-24,199.21,-1.02,1.26,97.65
arabica,1999-02-25,195.64,-1.79,-0.56,95.44
arabica,1999-02-26,193.81,-0.94,-1.49,94.54
arabica,1999-03-01,196.61,1.44,1.44,91.45
arabica,1999-03-02,200.74,2.10,3.58,92.94
arabica,1999-03-03,196.11,-2.31,1.19,89.96
arabica,1999-03-04,198.52,1.23,2.43,95.91
arabica,1999-03-05,197.38,-0.57,1.84,99.44
arabica,1999-03-08,192.85,-2.30,-0.50,97.40
arabica,1999-03-09,191.16,-0.88,-1.37,101.14
arabica,1999-03-10,188.43,-1.43,-2.78,100.76
arabica,1999-03-11,188.59,0.08,-2.69,98.74
arabica,1999-03-12,188.71,0.06,-2.63,98.29
arabica,1999-03-15,185.29,-1.81,-4.40,99.09
arabica,1999-03-16,187.03,0.94,-3.50,99.75
arabica,1999-03-17,189.23,1.18,-2.36,100.66
arabica,1999-03-18,184.18,-2.67,-4.97,99.29
arabica,1999-03-19,184.15,-0.02,-4.98,99.54
arabica,1999-03-22,182.96,-0.65,-5.60,99.16
arabica,1999-03-23,181.04,-1.05,-6.59,97.86
arabica,1999-03-24,182.41,0.76,-5.88,98.60
arabica,1999-03-25,179.70,-1.49,-7.28,100.11
arabica,1999-03-26,183.46,2.09,-5.34,103.65
arabica,1999-03-29,188.81,2.92,-2.58,107.28
arabica,1999-03-30,188.16,-0.34,-2.92,107.52
arabica,1999-03-31,183.82,-2.31,-5.15,106.87
arabica,1999-04-05,180.07,-2.04,-2.04,103.49
arabica,1999-04-06,179.81,-0.14,-2.18,103.63
arabica,1999-04-07,176.63,-1.77,-3.91,101.81
arabica,1999-04-08,171.11,-3.13,-6.91,99.77
arabica,1999-04-09,170.92,-0.11,-7.02,100.24
arabica,1999-04-12,169.12,-1.05,-8.00,99.78
arabica,1999-04-13,165.27,-2.28,-10.09,99.26
arabica,1999-04-14,165.47,0.12,-9.98,98.49
arabica,1999-04-15,166.03,0.34,-9.68,100.02
arabica,1999-04-16,166.23,0.12,-9.57,98.95
arabica,1999-04-19,173.94,4.64,-5.37,103.53
arabica,1999-04-20,172.94,-0.57,-5.92,99.96
arabica,1999-04-22,169.01,-2.27,-8.06,99.54
arabica,1999-04-23,167.08,-1.14,-9.11,98.57
arabica,1999-04-26,169.99,1.74,-7.52,99.82
arabica,1999-04-27,174.35,2.56,-5.15,101.96
arabica,1999-04-28,172.62,-0.99,-6.09,102.51
arabica,1999-04-29,174.79,1.26,-4.91,104.60
arabica,1999-04-30,174.38,-0.23,-5.14,104.54
arabica,1999-05-03,172.54,-1.06,-1.06,103.01
arabica,1999-05-04,172.85,0.18,-0.88,102.52
arabica,1999-05-05,174.49,0.95,0.06,103.68
arabica,1999-05-06,173.96,-0.30,-0.24,103.48
arabica,1999-05-07,173.95,-0.01,-0.25,104.79
arabica,1999-05-10,175.22,0.73,0.48,106.26
arabica,1999-05-11,179.61,2.51,3.00,108.39
arabica,1999-05-12,178.32,-0.72,2.26,107.88
arabica,1999-05-13,175.78,-1.42,0.80,106.21
arabica,1999-05-14,179.91,2.35,3.17,108.64
arabica,1999-05-17,180.80,0.49,3.68,108.39
arabica,1999-05-18,189.74,4.94,8.81,113.89
arabica,1999-05-19,200.48,5.66,14.97,119.90
arabica,1999-05-20,199.70,-0.39,14.52,118.45
arabica,1999-05-21,197.89,-0.91,13.48,116.41
arabica,1999-05-24,197.63,-0.13,13.33,114.57
arabica,1999-05-25,200.41,1.41,14.93,115.84
arabica,1999-05-26,208.05,3.81,19.31,122.10
arabica,1999-05-27,209.30,0.60,20.03,121.69
arabica,1999-05-28,205.72,-1.71,17.97,119.54
arabica,1999-05-31,206.04,0.16,18.16,119.65
arabica,1999-06-01,204.88,-0.56,-0.56,117.41
arabica,1999-06-02,208.22,1.63,1.06,119.81
arabica,1999-06-04,206.89,-0.64,0.41,119.11
arabica,1999-06-07,193.00,-6.71,-6.33,110.79
arabica,1999-06-08,183.00,-5.18,-11.18,104.45
arabica,1999-06-09,183.19,0.10,-11.09,104.68
arabica,1999-06-10,183.98,0.43,-10.71,104.53
arabica,1999-06-11,183.89,-0.05,-10.75,103.13
arabica,1999-06-14,183.61,-0.15,-10.89,102.52
arabica,1999-06-15,182.93,-0.37,-11.22,102.77
arabica,1999-06-16,186.59,2.00,-9.44,105.54
arabica,1999-06-17,185.80,-0.42,-9.82,106.23
arabica,1999-06-18,186.53,0.39,-9.47,105.98
arabica,1999-06-21,181.30,-2.80,-12.01,102.55
arabica,1999-06-22,185.05,2.07,-10.19,104.25
arabica,1999-06-23,185.71,0.36,-9.87,103.92
arabica,1999-06-24,186.18,0.25,-9.64,103.66
arabica,1999-06-25,183.80,-1.28,-10.79,102.34
arabica,1999-06-28,179.72,-2.22,-12.77,101.08
arabica,1999-06-29,179.24,-0.27,-13.01,101.21
arabica,1999-06-30,179.87,0.35,-12.70,102.55
arabica,1999-07-01,174.95,-2.74,-2.74,98.73
arabica,1999-07-02,168.09,-3.92,-6.55,95.40
arabica,1999-07-05,162.65,-3.24,-9.57,92.05
arabica,1999-07-06,154.10,-5.26,-14.33,86.67
arabica,1999-07-07,155.51,0.91,-13.54,87.22
arabica,1999-07-08,163.13,4.90,-9.31,90.73
arabica,1999-07-12,155.22,-4.85,-13.70,84.59
arabica,1999-07-13,157.25,1.31,-12.58,86.16
arabica,1999-07-14,162.06,3.06,-9.90,89.00
arabica,1999-07-15,159.20,-1.76,-11.49,88.05
arabica,1999-07-16,156.90,-1.44,-12.77,87.31
arabica,1999-07-19,161.01,2.62,-10.49,89.90
arabica,1999-07-20,160.89,-0.07,-10.55,88.69
arabica,1999-07-21,160.90,0.01,-10.55,88.55
arabica,1999-07-22,164.14,2.01,-8.75,90.39
arabica,1999-07-23,159.81,-2.64,-11.15,87.81
arabica,1999-07-26,163.17,2.10,-9.28,89.41
arabica,1999-07-27,165.47,1.41,-8.01,91.32
arabica,1999-07-28,162.23,-1.96,-9.81,90.53
arabica,1999-07-29,161.56,-0.41,-10.18,90.16
arabica,1999-07-30,156.26,-3.28,-13.13,86.72
arabica,1999-08-02,160.69,2.84,2.84,88.05
arabica,1999-08-03,160.84,0.09,2.93,88.42
arabica,1999-08-04,159.85,-0.62,2.30,87.25
arabica,1999-08-05,161.13,0.80,3.12,87.15
arabica,1999-08-06,159.69,-0.89,2.20,86.56
arabica,1999-08-09,161.37,1.05,3.27,86.57
arabica,1999-08-10,161.99,0.38,3.67,86.86
arabica,1999-08-11,166.26,2.64,6.40,89.44
arabica,1999-08-12,161.37,-2.94,3.27,86.39
arabica,1999-08-13,170.76,5.82,9.28,91.07
arabica,1999-08-16,154.80,-9.35,-0.93,82.21
arabica,1999-08-17,158.13,2.15,1.20,84.15
arabica,1999-08-18,161.78,2.31,3.53,84.92
arabica,1999-08-19,161.09,-0.43,3.09,83.12
arabica,1999-08-20,160.65,-0.27,2.81,83.89
arabica,1999-08-23,160.03,-0.39,2.41,85.49
arabica,1999-08-24,160.57,0.34,2.76,83.72
arabica,1999-08-25,161.73,0.72,3.50,83.37
arabica,1999-08-26,160.76,-0.60,2.88,83.82
arabica,1999-08-27,160.41,-0.22,2.66,82.60
arabica,1999-08-30,157.77,-1.65,0.97,81.79
arabica,1999-08-31,158.02,0.16,1.13,82.35
arabica,1999-09-01,163.68,3.58,3.58,84.81
arabica,1999-09-02,164.20,0.32,3.91,85.61
arabica,1999-09-03,160.80,-2.07,1.76,83.97
arabica,1999-09-06,159.84,-0.60,1.15,83.95
arabica,1999-09-08,158.51,-0.83,0.31,84.09
arabica,1999-09-09,152.28,-3.93,-3.63,81.30
arabica,1999-09-10,148.64,-2.39,-5.94,79.28
arabica,1999-09-13,149.68,0.70,-5.28,79.03
arabica,1999-09-14,149.96,0.19,-5.10,79.76
arabica,1999-09-15,146.69,-2.18,-7.17,78.03
arabica,1999-09-16,145.92,-0.52,-7.66,77.49
arabica,1999-09-17,145.02,-0.62,-8.23,77.22
arabica,1999-09-20,141.97,-2.10,-10.16,75.80
arabica,1999-09-21,140.24,-1.22,-11.25,74.48
arabica,1999-09-22,139.51,-0.52,-11.71,73.70
arabica,1999-09-23,142.84,2.39,-9.61,75.10
arabica,1999-09-24,144.60,1.23,-8.49,75.59
arabica,1999-09-27,146.30,1.18,-7.42,76.00
arabica,1999-09-28,148.89,1.77,-5.78,77.11
arabica,1999-09-29,151.86,1.99,-3.90,78.89
arabica,1999-09-30,145.58,-4.14,-7.87,74.89
arabica,1999-10-01,143.90,-1.15,-1.15,74.25
arabica,1999-10-04,146.39,1.73,0.56,75.42
arabica,1999-10-05,153.18,4.64,5.22,78.47
arabica,1999-10-06,155.33,1.40,6.70,79.49
arabica,1999-10-07,154.72,-0.39,6.28,79.88
arabica,1999-10-08,155.10,0.25,6.54,79.25
arabica,1999-10-11,165.77,6.88,13.87,85.01
arabica,1999-10-13,214.27,29.26,47.18,109.38
arabica,1999-10-14,193.95,-9.48,33.23,98.55
arabica,1999-10-15,197.96,2.07,35.98,100.08
arabica,1999-10-18,169.30,-14.48,16.29,84.73
arabica,1999-10-19,174.24,2.92,19.69,86.99
arabica,1999-10-20,175.22,0.56,20.36,88.01
arabica,1999-10-21,164.15,-6.32,12.76,82.49
arabica,1999-10-22,170.79,4.05,17.32,86.52
arabica,1999-10-25,186.80,9.37,28.31,94.16
arabica,1999-10-26,178.01,-4.71,22.28,89.23
arabica,1999-10-27,180.35,1.31,23.88,90.63
arabica,1999-10-28,188.18,4.34,29.26,95.33
arabica,1999-10-29,191.70,1.87,31.68,98.36
arabica,1999-11-01,208.43,8.73,8.73,107.27
arabica,1999-11-03,200.32,-3.89,4.50,103.10
arabica,1999-11-04,199.68,-0.32,4.16,104.00
arabica,1999-11-05,196.96,-1.36,2.74,102.53
arabica,1999-11-08,209.47,6.35,9.27,108.59
arabica,1999-11-09,214.00,2.16,11.63,110.59
arabica,1999-11-10,211.74,-1.06,10.45,109.71
arabica,1999-11-11,218.07,2.99,13.76,112.76
arabica,1999-11-12,229.40,5.20,19.67,118.55
arabica,1999-11-16,242.97,5.92,26.74,125.63
arabica,1999-11-17,245.88,1.20,28.26,127.33
arabica,1999-11-18,218.48,-11.14,13.97,113.20
arabica,1999-11-19,224.15,2.60,16.93,116.02
arabica,1999-11-22,227.88,1.66,18.87,117.83
arabica,1999-11-23,215.35,-5.50,12.34,111.41
arabica,1999-11-24,214.89,-0.21,12.10,111.34
arabica,1999-11-25,217.27,1.11,13.34,112.69
arabica,1999-11-26,217.03,-0.11,13.21,112.74
arabica,1999-11-29,232.40,7.08,21.23,120.92
arabica,1999-11-30,252.30,8.56,31.61,131.20
arabica,1999-12-01,252.08,-0.09,-0.09,131.71
arabica,1999-12-02,268.33,6.45,6.35,140.93
arabica,1999-12-03,274.57,2.33,8.83,146.20
arabica,1999-12-06,251.32,-8.47,-0.39,134.61
arabica,1999-12-07,249.79,-0.61,-0.99,134.30
arabica,1999-12-08,248.10,-0.68,-1.66,133.03
arabica,1999-12-09,231.07,-6.86,-8.41,123.63
arabica,1999-12-10,241.10,4.34,-4.44,129.35
arabica,1999-12-13,237.96,-1.30,-5.68,128.49
arabica,1999-12-14,234.67,-1.38,-6.99,126.78
arabica,1999-12-15,243.65,3.83,-3.43,131.84
arabica,1999-12-16,251.05,3.04,-0.50,136.67
arabica,1999-12-17,252.42,0.55,0.05,139.61
arabica,1999-12-20,260.96,3.38,3.43,144.02
arabica,1999-12-21,230.62,-11.63,-8.59,126.30
arabica,1999-12-22,223.98,-2.88,-11.22,123.00
arabica,1999-12-23,228.38,1.96,-9.48,124.66
arabica,1999-12-27,227.01,-0.60,-10.02,123.91
arabica,1999-12-28,227.69,0.30,-9.75,124.35
arabica,1999-12-29,226.75,-0.41,-10.13,125.34
arabica,1999-12-30,229.21,1.08,-9.15,128.05
arabica,2000-01-03,217.00,-5.33,-5.33,119.23
arabica,2000-01-04,220.51,1.62,-3.80,118.62
arabica,2000-01-05,230.85,4.69,0.72,125.46
arabica,2000-01-06,231.90,0.45,1.17,125.76
arabica,2000-01-07,230.81,-0.47,0.70,125.99
arabica,2000-01-10,240.49,4.19,4.92,132.43
arabica,2000-01-11,236.49,-1.66,3.18,129.80
arabica,2000-01-12,237.28,0.33,3.52,129.66
arabica,2000-01-13,237.34,0.03,3.55,130.91
arabica,2000-01-14,227.42,-4.18,-0.78,125.93
arabica,2000-01-17,222.33,-2.24,-3.00,123.93
arabica,2000-01-18,224.64,1.04,-1.99,125.29
arabica,2000-01-19,224.98,0.15,-1.85,125.48
arabica,2000-01-20,218.37,-2.94,-4.73,122.47
arabica,2000-01-21,215.03,-1.53,-6.19,121.21
arabica,2000-01-24,214.56,-0.22,-6.39,120.95
arabica,2000-01-25,212.11,-1.14,-7.46,119.36
arabica,2000-01-26,214.58,1.16,-6.38,120.55
arabica,2000-01-27,214.71,0.06,-6.33,120.55
arabica,2000-01-28,213.85,-0.40,-6.70,118.87
arabica,2000-01-31,209.59,-1.99,-8.56,117.55
arabica,2000-02-01,211.22,0.78,0.78,118.00
arabica,2000-02-02,213.16,0.92,1.70,119.28
arabica,2000-02-03,214.29,0.53,2.24,119.98
arabica,2000-02-04,216.70,1.12,3.39,122.50
arabica,2000-02-07,215.33,-0.63,2.74,121.66
arabica,2000-02-08,212.00,-1.55,1.15,120.04
arabica,2000-02-09,210.08,-0.91,0.23,118.83
arabica,2000-02-10,210.58,0.24,0.47,119.24
arabica,2000-02-11,209.91,-0.32,0.15,118.59
arabica,2000-02-14,201.45,-4.03,-3.88,113.62
arabica,2000-02-15,196.56,-2.43,-6.22,110.49
arabica,2000-02-16,194.05,-1.28,-7.41,109.39
arabica,2000-02-17,191.58,-1.27,-8.59,107.99
arabica,2000-02-18,188.60,-1.56,-10.01,106.02
arabica,2000-02-21,184.07,-2.40,-12.18,103.47
arabica,2000-02-22,184.41,0.18,-12.01,103.20
arabica,2000-02-23,184.24,-0.09,-12.10,103.27
arabica,2000-02-24,181.37,-1.56,-13.46,102.01
arabica,2000-02-25,172.84,-4.70,-17.53,97.59
arabica,2000-02-28,176.32,2.01,-15.87,99.17
arabica,2000-02-29,176.51,0.11,-15.78,99.78
arabica,2000-03-01,180.52,2.27,2.27,102.28
arabica,2000-03-02,189.06,4.73,7.11,107.54
arabica,2000-03-03,192.88,2.02,9.27,110.40
arabica,2000-03-08,196.99,2.13,11.60,113.02
arabica,2000-03-09,200.86,1.96,13.80,115.37
arabica,2000-03-10,199.89,-0.48,13.25,114.55
arabica,2000-03-13,198.88,-0.51,12.67,113.91
arabica,2000-03-14,193.50,-2.71,9.63,111.40
arabica,2000-03-15,192.66,-0.43,9.15,110.73
arabica,2000-03-16,200.13,3.88,13.38,115.15
arabica,2000-03-17,198.08,-1.02,12.22,113.84
arabica,2000-03-20,192.38,-2.88,8.99,110.69
arabica,2000-03-21,194.88,1.30,10.41,112.13
arabica,2000-03-22,197.40,1.29,11.84,114.10
arabica,2000-03-23,188.08,-4.72,6.55,109.35
arabica,2000-03-24,189.98,1.01,7.63,109.56
arabica,2000-03-27,189.74,-0.13,7.50,108.55
arabica,2000-03-28,197.06,3.86,11.64,113.06
arabica,2000-03-29,195.56,-0.76,10.79,112.00
arabica,2000-03-30,195.02,-0.28,10.49,111.50
arabica,2000-03-31,194.66,-0.18,10.28,112.00
arabica,2000-04-03,189.00,-2.91,-2.91,108.44
arabica,2000-04-04,187.45,-0.82,-3.70,107.24
arabica,2000-04-05,189.47,1.08,-2.67,108.45
arabica,2000-04-06,188.15,-0.70,-3.34,107.76
arabica,2000-04-07,187.13,-0.54,-3.87,107.43
arabica,2000-04-10,180.53,-3.53,-7.26,103.69
arabica,2000-04-11,179.52,-0.56,-7.78,102.93
arabica,2000-04-12,173.85,-3.16,-10.69,99.11
arabica,2000-04-13,175.46,0.93,-9.86,98.30
arabica,2000-04-14,172.61,-1.62,-11.33,96.76
arabica,2000-04-17,172.22,-0.23,-11.53,96.97
arabica,2000-04-18,175.99,2.19,-9.59,99.83
arabica,2000-04-19,178.04,1.16,-8.54,100.25
arabica,2000-04-20,180.73,1.51,-7.16,101.19
arabica,2000-04-24,177.62,-1.72,-8.75,98.90
arabica,2000-04-25,181.16,1.99,-6.94,101.21
arabica,2000-04-26,178.91,-1.24,-8.09,99.28
arabica,2000-04-27,178.28,-0.35,-8.41,98.71
arabica,2000-04-28,180.09,1.02,-7.48,99.61
arabica,2000-05-02,184.67,2.54,2.54,102.42
arabica,2000-05-03,177.24,-4.02,-1.58,97.49
arabica,2000-05-04,181.83,2.59,0.97,100.29
arabica,2000-05-05,182.43,0.33,1.30,101.24
arabica,2000-05-08,182.46,0.02,1.32,100.92
arabica,2000-05-09,183.48,0.56,1.88,101.26
arabica,2000-05-10,182.24,-0.68,1.19,100.19
arabica,2000-05-11,178.24,-2.19,-1.03,97.66
arabica,2000-05-12,172.12,-3.43,-4.43,93.70
arabica,2000-05-15,171.63,-0.28,-4.70,93.99
arabica,2000-05-16,173.10,0.86,-3.88,95.11
arabica,2000-05-17,171.84,-0.73,-4.58,93.90
arabica,2000-05-18,171.86,0.01,-4.57,93.71
arabica,2000-05-19,180.91,5.27,0.46,98.37
arabica,2000-05-22,190.65,5.38,5.86,103.00
arabica,2000-05-23,190.58,-0.04,5.82,102.68
arabica,2000-05-24,185.38,-2.73,2.94,100.64
arabica,2000-05-25,178.93,-3.48,-0.64,96.82
arabica,2000-05-26,178.59,-0.19,-0.83,97.27
arabica,2000-05-29,177.54,-0.59,-1.42,96.43
arabica,2000-05-30,180.11,1.45,0.01,98.37
arabica,2000-05-31,169.07,-6.13,-6.12,92.59
arabica,2000-06-01,170.93,1.10,1.10,94.07
arabica,2000-06-02,172.17,0.73,1.83,95.54
arabica,2000-06-05,167.38,-2.78,-1.00,93.41
arabica,2000-06-06,158.04,-5.58,-6.52,87.80
arabica,2000-06-07,163.27,3.31,-3.43,90.91
arabica,2000-06-08,163.59,0.20,-3.24,90.68
arabica,2000-06-09,165.31,1.05,-2.22,91.58
arabica,2000-06-12,164.54,-0.47,-2.68,91.06
arabica,2000-06-13,163.63,-0.55,-3.22,90.35
arabica,2000-06-14,163.53,-0.06,-3.28,90.35
arabica,2000-06-15,158.47,-3.09,-6.27,87.45
arabica,2000-06-16,156.46,-1.27,-7.46,86.73
arabica,2000-06-19,153.27,-2.04,-9.35,84.91
arabica,2000-06-20,150.12,-2.06,-11.21,83.35
arabica,2000-06-21,144.18,-3.96,-14.72,79.57
arabica,2000-06-23,152.40,5.70,-9.86,83.46
arabica,2000-06-26,150.48,-1.26,-11.00,82.50
arabica,2000-06-27,150.41,-0.05,-11.04,82.51
arabica,2000-06-28,149.24,-0.78,-11.73,81.95
arabica,2000-06-29,147.18,-1.38,-12.95,81.27
arabica,2000-06-30,140.21,-4.74,-17.07,77.55
arabica,2000-07-03,138.21,-1.43,-1.43,76.19
arabica,2000-07-04,138.44,0.17,-1.26,76.49
arabica,2000-07-05,140.59,1.55,0.27,77.93
arabica,2000-07-06,134.22,-4.53,-4.27,74.53
arabica,2000-07-07,130.22,-2.98,-7.13,72.34
arabica,2000-07-10,139.35,7.01,-0.61,77.55
arabica,2000-07-11,151.16,8.48,7.81,83.79
arabica,2000-07-12,151.38,0.15,7.97,83.96
arabica,2000-07-13,170.80,12.83,21.82,94.26
arabica,2000-07-14,147.10,-13.88,4.91,81.50
arabica,2000-07-17,168.06,14.25,19.86,93.52
arabica,2000-07-18,195.57,16.37,39.48,108.83
arabica,2000-07-19,182.33,-6.77,30.04,101.01
arabica,2000-07-20,155.06,-14.96,10.59,86.29
arabica,2000-07-21,160.12,3.26,14.20,89.11
arabica,2000-07-24,138.95,-13.22,-0.90,77.54
arabica,2000-07-25,139.75,0.58,-0.33,78.03
arabica,2000-07-26,141.54,1.28,0.95,79.07
arabica,2000-07-27,142.53,0.70,1.65,80.07
arabica,2000-07-28,143.76,0.86,2.53,80.50
arabica,2000-07-31,141.00,-1.92,0.56,79.04
arabica,2000-08-01,141.94,0.67,0.67,79.34
arabica,2000-08-02,142.90,0.68,1.35,79.57
arabica,2000-08-03,143.37,0.33,1.68,79.87
arabica,2000-08-04,143.24,-0.09,1.59,79.93
arabica,2000-08-07,143.07,-0.12,1.47,79.62
arabica,2000-08-08,142.25,-0.57,0.89,79.29
arabica,2000-08-09,133.35,-6.26,-5.43,74.17
arabica,2000-08-10,135.85,1.87,-3.65,75.64
arabica,2000-08-11,139.22,2.48,-1.26,77.26
arabica,2000-08-14,134.21,-3.60,-4.82,74.31
arabica,2000-08-15,135.30,0.81,-4.04,75.00
arabica,2000-08-16,133.83,-1.09,-5.09,73.81
arabica,2000-08-17,137.32,2.61,-2.61,75.95
arabica,2000-08-18,138.00,0.50,-2.13,75.91
arabica,2000-08-21,138.21,0.15,-1.98,75.85
arabica,2000-08-22,138.99,0.56,-1.43,76.49
arabica,2000-08-23,135.13,-2.78,-4.16,74.12
arabica,2000-08-24,139.97,3.58,-0.73,76.91
arabica,2000-08-25,139.48,-0.35,-1.08,76.47
arabica,2000-08-28,133.76,-4.10,-5.13,73.01
arabica,2000-08-29,134.43,0.50,-4.66,73.54
arabica,2000-08-30,132.91,-1.13,-5.74,72.87
arabica,2000-08-31,133.43,0.39,-5.37,73.11
arabica,2000-09-01,134.87,1.08,1.08,73.90
arabica,2000-09-04,132.57,-1.71,-0.64,72.56
arabica,2000-09-05,130.60,-1.49,-2.12,71.60
arabica,2000-09-06,134.77,3.19,1.00,74.01
arabica,2000-09-08,137.64,2.13,3.16,75.67
arabica,2000-09-11,138.68,0.76,3.93,76.11
arabica,2000-09-12,139.54,0.62,4.58,76.25
arabica,2000-09-13,142.84,2.36,7.05,78.01
arabica,2000-09-14,137.92,-3.44,3.37,75.04
arabica,2000-09-15,137.65,-0.20,3.16,74.57
